name,url,grade,city,country,address,locality,region,postal,lat,lon,place_id
Goodbye Horses,https://guide.michelin.com/en/greater-london/london/restaurant/goodbye-horses,selected,London,United Kingdom,"21 Halliford Street, Islington London Greater London N1 3HB GBR",London,Greater London,N1 3HB,51.5402883,-0.1028829,ChIJ6eUIi2YbdkgR_tfFYPZIDVI
Gosari Express,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/gosari-express,selected,Seoul,South Korea,"12-10, Toegye-ro 85-gil, Jung-gu Seoul Seoul Capital Area 04576 KOR",Seoul,Seoul Capital Area,04576,37.5662516,127.0199531,ChIJgY68NACjfDUR6jBKQ_dNNBs
Grand Cru,https://guide.michelin.com/en/prague/prague/restaurant/grand-cru,selected,Prague,Czech Republic,Lodecká 4 Prague Prague 110 00 CZE,Prague,Prague,110 00,50.0917781,14.432942,ChIJfcFEdu-UC0cR4RJQnhAMFV0
Grand rocher,https://guide.michelin.com/en/osaka-region/osaka/restaurant/grand-rocher,selected,Osaka,Japan,"4-3-9 Fushimimachi, Chuo-ku Osaka Osaka 541-0044 JPN",Osaka,Osaka,541-0044,34.6890741,135.4994072,ChIJo7JiIKLnAGARozBilPcSKuE
Gresca,https://guide.michelin.com/en/catalunya/barcelona/restaurant/gresca,selected,Barcelona,Spain,Provença 230 Barcelona Catalonia 08036 ESP,Barcelona,Catalonia,08036,41.3912678,2.1572553,ChIJSTemK5CipBIRNV6PIhXQ3bk
Grok,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/grok,selected,Bangkok,Thailand,"14 Yolo Forest Community, Soi Somkid, Lumphini, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.7470544,100.5459875,ChIJf924TgCf4jAR1YKBjThVqkU
Guay Jub Mr. Jo,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/guay-jub-mr-joe,selected,Bangkok,Thailand,"86 Soi Chan 44, Wat Phraya Krai, Bang Kho Laem Bangkok Bangkok Region 10120 THA",Bangkok,Bangkok Region,10120,13.7091825,100.5141618,ChIJCVuwI7mY4jARZ_DeXklRjKQ
HAUSBAR Wien,https://guide.michelin.com/en/vienna/wien/restaurant/hausbar-wien,selected,Vienna,Austria,Karlsplatz 5 Vienna Vienna 1010 AUT,Vienna,Vienna,1010,48.200484,16.3718906,ChIJVc2djeoHbUcRUciGnhqb13w
HDDN,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/hddn,selected,Madrid,Spain,Plaza de Puerta Cerrada 7 Madrid Community of Madrid 28005 ESP,Madrid,Community of Madrid,28005,40.4136717,-3.7088553,ChIJnfWXvngoQg0R2x1agMcUzZI
Hachi,https://guide.michelin.com/en/osaka-region/osaka/restaurant/hachi,selected,Osaka,Japan,"8-1-8 Uehommachi, Tennoji-ku Osaka Osaka 543-0001 JPN",Osaka,Osaka,543-0001,34.6608667168479,135.518996783569,ChIJo5xW_bXnAGARild0klkzQ74
Haeundae Rib Barbecue Restaurant,https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/haeundae-rib-barbecue-restaurant,selected,Busan,South Korea,"333 Haunedahaebyeon-ro, Haeundae-gu Busan Busan 48096 KOR",Busan,Busan,48096,35.1632462,129.1662962,ChIJQ8b-8WiNaDUROTxhy9aCFTA
Hakkasan Mayfair,https://guide.michelin.com/en/greater-london/london/restaurant/hakkasan-mayfair,selected,London,United Kingdom,"17 Bruton Street, Mayfair London Greater London W1J 6QB GBR",London,Greater London,W1J 6QB,51.5102296,-0.1450157,ChIJydjklNQEdkgRRkTHmCM_92o
Hakozakicho Sumito,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hakozakicho-sumito,selected,Tokyo,Japan,"B1F, 27-2 Nihombashihakozakicho, Chuo-ku Tokyo Tokyo 103-0015 JPN",Tokyo,Tokyo,103-0015,35.6827576,139.7839878,ChIJe4to4fqJGGARKIBwi_vp0ps
Hakusi,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/hakusi,selected,Seoul,South Korea,"2F, 8-4 Eonju-ro 157-gil, Gangnam-gu Seoul Seoul Capital Area 06024 KOR",Seoul,Seoul Capital Area,06024,37.5241408,127.0322736,ChIJ3yQd4fCjfDUR3ni6y90aAls
Halle aux Grains,https://guide.michelin.com/en/ile-de-france/paris/restaurant/halle-aux-grains,selected,Paris,France,"Bourse de Commerce, 2 rue de Viarmes Paris Ile-de-France 75001 FRA",Paris,Ile-de-France,75001,48.8629365,2.3423588,ChIJWU_367Fv5kcRvjy7VAbM9G4
Haramboure,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/haramboure,selected,Madrid,Spain,Maldonado 4 Madrid Community of Madrid 28006 ESP,Madrid,Community of Madrid,28006,40.4339273,-3.6857838,ChIJTT455cIpQg0R9JMC_q-2Wu8
Haruka Murooka,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/haruka-murooka,selected,Tokyo,Japan,"1-21-9 Minamiaoyama, Minato-ku Tokyo Tokyo 107-0062 JPN",Tokyo,Tokyo,107-0062,35.66722499999999,139.7246309,ChIJl6C1ec6LGGAR_tJE9U4uYjQ
Hawksmoor,https://guide.michelin.com/en/greater-london/london/restaurant/hawksmoor,selected,London,United Kingdom,"157a Commercial Street, Spitalfields London Greater London E1 6BJ GBR",London,Greater London,E1 6BJ,51.5214445,-0.0759586,ChIJIdp1goQddkgRqsg8nRzd8Gc
Hestia,https://guide.michelin.com/en/ile-de-france/paris/restaurant/hestia-1216795,selected,Paris,France,8 rue de la Huchette Paris Ile-de-France 75005 FRA,Paris,Ile-de-France,75005,48.8529399,2.346266,ChIJWUwHsmtx5kcRn4QEuvfNdC8
Het Bosch,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/het-bosch,selected,Amsterdam,Netherlands,Jollenpad 10 Amsterdam Noord-Holland 1081 KC NLD,Amsterdam,Noord-Holland,1081 KC,52.3355159,4.8492841,ChIJYaWtXuXhxUcRMp1fvOndZec
Hibinoryori Viola,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hibinoryori-viola,selected,Tokyo,Japan,"4-12-4 Minamiazabu, Minato-ku Tokyo Tokyo 106-0047 JPN",Tokyo,Tokyo,106-0047,35.6476533,139.723956,ChIJoQjlsA2LGGARcqak4efaXrg
Hijirizaka Wakei,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hijirizaka-wakei,selected,Tokyo,Japan,"3-4-2 Mita, Minato-ku Tokyo Tokyo 108-0073 JPN",Tokyo,Tokyo,108-0073,35.6545176,139.7439458,ChIJ5cC9c_KMGGARZHBwSjlrDn8
Hikarimono,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hikarimono,selected,Tokyo,Japan,"7-5-11 Roppongi, Minato-ku Tokyo Tokyo 106-0032 JPN",Tokyo,Tokyo,106-0032,35.66492590000001,139.7278073,ChIJISPgzuuLGGARy4AQmwzpuuY
Hippocampus,https://guide.michelin.com/en/bayern/mnchen/restaurant/hippocampus,selected,Munich,Germany,Mühlbaurstraße 5 Munich Bavaria 81677 DEU,Munich,Bavaria,81677,48.1405729,11.6082533,ChIJreyZ7Xl1nkcRKg1tf0lHiP0
Hoa Túc (District 1),https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/hoa-tuc,selected,Ho Chi Minh City,Vietnam,"74/7 Hai Ba Trung Street, Ben Nghe Ward, District 1 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.7785004,106.7037745,ChIJY36QJ0YvdTERSsKGBuhpiCI
Hoi An Sense,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/hoi-an-sense,selected,Ho Chi Minh City,Vietnam,"6F, 12 Phan Ke Binh, Da Kao Ward, District 1 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.7905049,106.6988441,ChIJcysEtUQpdTERHEwcIDpPwDo
Hokusaï,https://guide.michelin.com/en/ile-de-france/paris/restaurant/hokusai,selected,Paris,France,"Metropolitan Paris Tour Eiffel, 3 rue des Belles-Feuilles Paris Ile-de-France 75016 FRA",Paris,Ile-de-France,75016,48.8658233,2.2829015,ChIJO2-Qu5dv5kcRdm8vRwFj4LA
Honey & Co,https://guide.michelin.com/en/greater-london/london/restaurant/honey-co-1202607,selected,London,United Kingdom,"54 Lamb's Conduit Street, Bloomsbury London Greater London WC1N 3LW GBR",London,Greater London,WC1N 3LW,51.5217446,-0.1186436999999999,ChIJDbc3Fw0bdkgRMqzdtDYfZZs
Hong Yuan,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/hong-yuan,selected,Seoul,South Korea,"1F The Westin Chosun Hotel, 106 Sogong-ro, Jung-gu Seoul Seoul Capital Area 04533 KOR",Seoul,Seoul Capital Area,04533,37.5644064,126.9796971,ChIJaeJIP_KifDURAIkLIp-bCWs
Hostaria da Franz,https://guide.michelin.com/en/veneto/venezia/restaurant/hostaria-da-franz,selected,Venice,Italy,"salizada Sant'Antonin, sestiere Castello 3499 Venice Veneto 30122 ITA",Venice,Veneto,30122,45.4355022,12.3467955,ChIJrTl_5jCufkcRFFliR-F7tR4
Hozan,https://guide.michelin.com/en/osaka-region/osaka/restaurant/hozan,selected,Osaka,Japan,"3-13 Higashikozucho, Tennoji-ku Osaka Osaka 543-0021 JPN",Osaka,Osaka,543-0021,34.66625990000001,135.5167876,ChIJ5-hiDXTnAGARyM3OXhSIsnM
Huber,https://guide.michelin.com/en/bayern/mnchen/restaurant/huber,selected,Munich,Germany,Newtonstraße 13 Munich Bavaria 81679 DEU,Munich,Bavaria,81679,48.1495646,11.609973,ChIJPRM34nR1nkcR8hCv6P_lYjs
Huen Lamphun,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/huen-lamphun-suan-phak,selected,Bangkok,Thailand,"64/233 Mu 5, Suan Phak Road, Chimphli, Taling Chan Bangkok Bangkok Region 10170 THA",Bangkok,Bangkok Region,10170,13.793446,100.4281934,ChIJ64GmLLCQ4jAROQOZRjWAHPs
I-SANG,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/i-sang,selected,Bangkok,Thailand,"2F, VIVRE Building, 34/3 Lang Suan Road, Lumphini, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.7416096,100.5431896,ChIJh5X0MwCf4jARGn23-6b-Ghk
IAán,https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/iaan,selected,Busan,South Korea,"88 Dalmaji-gil 65beon-gil, Haeundae-gu Busan Busan 48117 KOR",Busan,Busan,48117,35.1587511,129.1758474,ChIJj436AwCNaDURrvFutD5gIM0
IBAIA,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ibaia,selected,Tokyo,Japan,"3-12-5 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.6707865,139.7692282,ChIJqfHk5uCLGGARchCgUa_DnC0
IL Sommelier,https://guide.michelin.com/en/bayern/mnchen/restaurant/il-sommelier,selected,Munich,Germany,Kreillerstraße 194 Munich Bavaria 81825 DEU,Munich,Bavaria,81825,48.1225265,11.660782,ChIJXaJUHh_hnUcRLXvb8WGYJvk
INDIA CLUB,https://guide.michelin.com/en/berlin-region/berlin/restaurant/india-club,selected,Berlin,Germany,Behrenstraße 72 Berlin Berlin 10117 DEU,Berlin,Berlin,10117,52.5151828,13.3797405,ChIJhcjt2cVRqEcRg3H4LZzs3Dc
Ibai,https://guide.michelin.com/en/greater-london/london/restaurant/ibai,selected,London,United Kingdom,"90 Bartholomew Close, City of London London Greater London EC1A 7BN GBR",London,Greater London,EC1A 7BN,51.5178671,-0.0989279,ChIJk3pEE20bdkgReS3Ye_l5sRQ
Ikigai Flor Baja,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/ikigai,selected,Madrid,Spain,Flor Baja 5 Madrid Community of Madrid 28013 ESP,Madrid,Community of Madrid,28013,40.4221971,-3.7097981,ChIJKSGhOnsoQg0ROr4iKbAXA5c
Ikigai Velázquez,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/ikigai-velazquez,selected,Madrid,Spain,Velázquez 136 Madrid Community of Madrid 28006 ESP,Madrid,Community of Madrid,28006,40.4398106,-3.6825683,ChIJV_kqIwApQg0R50e9nTvsWq8
Il Borgo,https://guide.michelin.com/en/bayern/mnchen/restaurant/il-borgo,selected,Munich,Germany,Georgenstraße 144 Munich Bavaria 80797 DEU,Munich,Bavaria,80797,48.1575687,11.5608292,ChIJrZAfSN51nkcR-5Qnf9BVj-Q
Il Gusto di Xinge,https://guide.michelin.com/en/toscana/firenze/restaurant/il-gusto-di-xinge,selected,Florence,Italy,Viale Belfiore 2 Florence Tuscany 50144 ITA,Florence,Tuscany,50144,43.7788216,11.2411804,ChIJtbWCReRXKhMRrR_7O42l6cM
Il Ridotto,https://guide.michelin.com/en/veneto/venezia/restaurant/il-ridotto,selected,Venice,Italy,"campo S.S. Filippo e Giacomo, sestiere Castello 4509 Venice Veneto 30122 ITA",Venice,Veneto,30122,45.4351813,12.3417012,ChIJiWB1GtixfkcR1g595YQMoaY
Il Ristorante - Niko Romito,https://guide.michelin.com/en/ile-de-france/paris/restaurant/il-ristorante-niko-romito-1199507,selected,Paris,France,"Hôtel Bulgari, 30 avenue George-V Paris Ile-de-France 75008 FRA",Paris,Ile-de-France,75008,48.86808,2.3014614,ChIJu6BLB3Rv5kcRQZXWDDGiYOU
Il Ristorante - Niko Romito,https://guide.michelin.com/en/lazio/roma/restaurant/il-ristorante-niko-romito-1209165,selected,Rome,Italy,via di Ripetta 73 Rome Lazio 00186 ITA,Rome,Lazio,00186,45.4701318,9.1894462,ChIJo_AGrrPGhkcRWvn69y6fH28
Il Santo Bevitore,https://guide.michelin.com/en/toscana/firenze/restaurant/il-santo-bevitore,selected,Florence,Italy,via Santo Spirito 64/66 r Florence Tuscany 50125 ITA,Florence,Tuscany,50125,43.7690392,11.2468281,ChIJWdMUV6tWKhMROxsW3gM8GNA
Ilô,https://guide.michelin.com/en/ile-de-france/paris/restaurant/ilo,selected,Paris,France,6 rue Castex Paris Ile-de-France 75004 FRA,Paris,Ile-de-France,75004,48.85277190000001,2.3663273,ChIJCZsCXE1x5kcRr6bxYSeeIck
Imperial Treasure,https://guide.michelin.com/en/greater-london/london/restaurant/imperial-treasure,selected,London,United Kingdom,"9 Waterloo Place, St James’s London Greater London SW1Y 4BE GBR",London,Greater London,SW1Y 4BE,51.5079222,-0.1328036,ChIJpbwBCY4FdkgR4DAgeXXfXro
Imprevisto,https://guide.michelin.com/en/catalunya/barcelona/restaurant/imprevisto,selected,Barcelona,Spain,Mallorca 308 Barcelona Catalonia 08037 ESP,Barcelona,Catalonia,08037,41.397113,2.1673015,ChIJO2PLaXujpBIRigxcDuLg6fo
Incorrecte,https://guide.michelin.com/en/catalunya/barcelona/restaurant/incorrecte,selected,Barcelona,Spain,Cerignola 11 Barcelona Catalonia 08022 ESP,Barcelona,Catalonia,08022,41.4021989,2.1341283,ChIJ_QWED-GZpBIRf-oqDpUAB9E
Indus,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/indus,selected,Bangkok,Thailand,"71 Soi Sukhumvit 26, Khlong Tan, Khlong Toei Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7237576,100.570108,ChIJbc_3ZAaf4jARojv6Y9is7I8
Isa,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/isa,selected,Madrid,Spain,Sevilla 3 Madrid Community of Madrid 28014 ESP,Madrid,Community of Madrid,28014,40.4171951,-3.7004269,ChIJYXbelRYpQg0RgOKXbelAZz8
Iwa,https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/iwa,selected,Busan,South Korea,"2F, 13 Haeundaehaebyeon-ro 209 beon-gil, Haeundae-gu Busan Busan 48093 KOR",Busan,Busan,48093,35.15970160000001,129.1538894,ChIJy_huZ4qTaDURqPQ8hLnP5xw
JAPATAPA TOSHIBAR,https://guide.michelin.com/en/bayern/mnchen/restaurant/japatapa-toshibar,selected,Munich,Germany,Marschallstraße 2 Munich Bavaria 80802 DEU,Munich,Bavaria,80802,48.1635087,11.5884498,ChIJq6o2KLh1nkcRP7yOOgAJRrc
JIANG NAN CHUN,https://guide.michelin.com/en/osaka-region/osaka/restaurant/jiang-nan-chun-1242585,selected,Osaka,Japan,"37F, Four Seasons Hotel Osaka, 2-4-32 Dojima, Kita-ku Osaka Osaka 530-0003 JPN",Osaka,Osaka,530-0003,34.6958189,135.4936175,ChIJV8QeM73nAGARNQSTafSbKS0
JINBO MINAMI AOYAMA,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/jinbo-minami-aoyama,selected,Tokyo,Japan,"4-11-13 Minamiaoyama, Minato-ku Tokyo Tokyo 107-0062 JPN",Tokyo,Tokyo,107-0062,35.6656871,139.7175983,ChIJPVUPXq6LGGARPf7fowx3Bws
JOLA,https://guide.michelin.com/en/vienna/wien/restaurant/jola,selected,Vienna,Austria,Salzgries 15 Vienna Vienna 1010 AUT,Vienna,Vienna,1010,48.2132059,16.3713433,ChIJ69GzhyIHbUcRDWSajEacrpI
JUEUN,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/restaurant-jueun,selected,Seoul,South Korea,"8F Gyeonghuidang, 36 Gyeonghuigung-gil, Jongno-gu Seoul Seoul Capital Area 03175 KOR",Seoul,Seoul Capital Area,03175,37.5727602,126.9699196,ChIJPbq7MnyjfDUROwBrnGcV-C8
Jaizkibel,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/jaizkibel,selected,Madrid,Spain,Albasanz 67 Madrid Community of Madrid 28037 ESP,Madrid,Community of Madrid,28037,40.4388938,-3.6227785,ChIJ5ftsegovQg0RdMgU3BcyH3k
Jamn,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jamn,selected,Bangkok,Thailand,"8 Soi Chan 43 Yaek 41, Bang Khlo, Bang Kho Laem Bangkok Bangkok Region 10120 THA",Bangkok,Bangkok Region,10120,13.70008,100.5278417,ChIJZ_CWNhWZ4jARKum-WZlHCXY
Jao Nai Fish Ball (Bang Khae Road),https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jao-nai-fish-ball,selected,Bangkok,Thailand,"103/14 Bang Khae Road, Bang Khae Bangkok Bangkok Region 10160 THA",Bangkok,Bangkok Region,10160,13.697352,100.4212732,ChIJo0cMVEqX4jARIC_Q1Ohm2Lo
Jay Jia Yentafo,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jay-jia-yentafo,selected,Bangkok,Thailand,"564 Rama 4 Road, Maha Phruettharam, Bang Rak Bangkok Bangkok Region 10500 THA",Bangkok,Bangkok Region,10500,13.7350417,100.5227116,ChIJCVu36MeZ4jARjMYIWCGSc_Y
Jek Tod,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jek-tod,selected,Bangkok,Thailand,"3597/49 Chalaem Nimit Road, Bang Khlo, Bang Kho Laem Bangkok Bangkok Region 10120 THA",Bangkok,Bangkok Region,10120,13.6937366,100.5082797,ChIJ2UNjLACZ4jAROFMvMl4OCgE
Jfree,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/jfree,selected,Tokyo,Japan,"2F, 2-11-7 Kagurazaka, Shinjuku-ku Tokyo Tokyo 162-0825 JPN",Tokyo,Tokyo,162-0825,35.7011862,139.7419712,ChIJB_eofbCNGGAR9irnB79qoD0
Jhol,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jhol,selected,Bangkok,Thailand,"7/2 Soi Sukhumvit 18, Sukhumvit Road, Khlong Toei Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7337585,100.562936,ChIJb8wnaXef4jARcAOBkQ3kJwo
Jimbocho Gokita,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/jimbocho-gokita,selected,Tokyo,Japan,"2-4-9 Nishikanda, Chiyoda-ku Tokyo Tokyo 101-0065 JPN",Tokyo,Tokyo,101-0065,35.6983632,139.7543583,ChIJVU7OsO6NGGAROzKrCp5C9gI
Jin,https://guide.michelin.com/en/bayern/mnchen/restaurant/jin254149,selected,Munich,Germany,Kanalstraße 14 Munich Bavaria 80538 DEU,Munich,Bavaria,80538,48.1359444,11.584233,ChIJb0UorYl1nkcR6rZwINbg1ys
Jin Dweji Gomtang,https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/jin-dweji-gomtang,selected,Busan,South Korea,"2F, 4 Gwanganhaebyeon-ro 284 beon-gil, Suyeong-gu Busan Busan 48283 KOR",Busan,Busan,48283,35.1512592,129.1158923,ChIJ4VXOKhjtaDURbda7I_O8_W8
Jip,https://guide.michelin.com/en/ile-de-france/paris/restaurant/jip,selected,Paris,France,112 rue de la Roquette Paris Ile-de-France 75011 FRA,Paris,Ile-de-France,75011,48.8569152,2.3783946,ChIJoZf9DwBt5kcRsbcd1zLP4L4
Jiribilla,https://guide.michelin.com/en/catalunya/barcelona/restaurant/jiribilla,selected,Barcelona,Spain,"Comte Borrell, 85 Barcelona Catalonia 08015 ESP",Barcelona,Catalonia,08015,41.3788367,2.160424,ChIJPWxRoo-jpBIR3gHCv4pJwds
Johannas,https://guide.michelin.com/en/bayern/mnchen/restaurant/johannas,selected,Munich,Germany,Heiglhofstraße 18 Munich Bavaria 81377 DEU,Munich,Bavaria,81377,48.1127673,11.4779972,ChIJ27ZXwVDYnUcRC2BtKl8Yu5s
Jok's Kitchen,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jok-s-kitchen,selected,Bangkok,Thailand,"23 Soi Charoen Krung 21, Phlapphla Chai Road, Pom Prap, Pom Prap Sattru Phai Bangkok Bangkok Region 10100 THA",Bangkok,Bangkok Region,10100,13.7434771,100.5099772,ChIJB6taHcCZ4jARwVGY20Vy5dI
Jolene,https://guide.michelin.com/en/greater-london/london/restaurant/jolene,selected,London,United Kingdom,"21 Newington Green, Islington London Greater London N16 9PU GBR",London,Greater London,N16 9PU,51.5513088,-0.0844365,ChIJcyhmThsddkgRVwvy3LVIJys
Joo052,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/sool052,selected,Seoul,South Korea,"26 Gosanja-ro 14-gil, Seongdong-gu Seoul Seoul Capital Area 04750 KOR",Seoul,Seoul Capital Area,04750,37.5438174,127.0593351,ChIJk6ghnuilfDURLMHITf9oDU0
Julie's,https://guide.michelin.com/en/greater-london/london/restaurant/julie-s,selected,London,United Kingdom,"135 Portland Road, Holland Park London Greater London W11 4LW GBR",London,Greater London,W11 4LW,51.5101298,-0.2105453,ChIJfc2Arn0FdkgRegJM8kS9G4c
Julius,https://guide.michelin.com/en/berlin-region/berlin/restaurant/julius,selected,Berlin,Germany,Gerichtstraße 31 Berlin Berlin 13347 DEU,Berlin,Berlin,13347,52.544983,13.3684778,ChIJt50LF7pRqEcRywUd1N1ZFvU
KAENKRUNG,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/kaenkrung,selected,Bangkok,Thailand,"521/11 Arunamarin Road, Bangkok Noi Bangkok Bangkok Region 10700 THA",Bangkok,Bangkok Region,10700,13.7501672,100.4836642,ChIJy2Eh7uGZ4jAR6QHx2E1aPws
KEI Collection PARIS,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kei-collection-paris,selected,Tokyo,Japan,"49F, Toranomon Hills Station Tower, 2-6-2 Toranomon, Minato-ku Tokyo Tokyo 105-5549 JPN",Tokyo,Tokyo,105-5549,35.6678135,139.7467272,ChIJjyzQdy2LGGARCY3epq_FSqg
KOI,https://guide.michelin.com/en/bayern/mnchen/restaurant/koi-423179,selected,Munich,Germany,Wittelsbacherplatz 1 Munich Bavaria 80333 DEU,Munich,Bavaria,80333,48.143165,11.575507,ChIJnUSq6_J1nkcRRXo0Cz9qHEY
Kabuki Madrid,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/kabuki-madrid,selected,Madrid,Spain,Lagasca 38 Madrid Community of Madrid 28001 ESP,Madrid,Community of Madrid,28001,40.4244619,-3.685262899999999,ChIJI1Sg0IkpQg0RpmEXngDUrh8
Kagurazaka Marutomi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akebonobashi-marutomi,selected,Tokyo,Japan,"3-4 Fukuromachi, Shinjuku-ku Tokyo Tokyo 162-0828 JPN",Tokyo,Tokyo,162-0828,35.701174,139.7386331,ChIJDeEeH-6MGGARHPf2PojaOc0
Kai,https://guide.michelin.com/en/greater-london/london/restaurant/kai123638,selected,London,United Kingdom,"65 South Audley Street, Mayfair London Greater London W1K 2QU GBR",London,Greater London,W1K 2QU,51.5087508,-0.1516793,ChIJJ2HpEy4FdkgR-ZxFLGDPpcg
Kamado,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kamado,selected,Osaka,Japan,"4-1-11 Nishitemma, Kita-ku Osaka Osaka 530-0047 JPN",Osaka,Osaka,530-0047,34.6771293,135.4859559,ChIJqy4wNVXmAGARdxfIxgIKbuY
Kandanishikicho Sushi Takaharu,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kandanishikicho-sushi-takaharu,selected,Tokyo,Japan,"1-17-5 Kandanishikicho, Chiyoda-ku Tokyo Tokyo 101-0054 JPN",Tokyo,Tokyo,101-0054,35.6950074,139.7720667,ChIJx-V-YwKMGGARK1bfu9X1z2c
Kanishka,https://guide.michelin.com/en/greater-london/london/restaurant/kanishka,selected,London,United Kingdom,"17-19 Maddox Street, Mayfair London Greater London W1S 2QH GBR",London,Greater London,W1S 2QH,51.5132284,-0.1417736,ChIJ3fvX0jwFdkgR4zfyvSGfZco
Kappo,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/kappo,selected,Madrid,Spain,Bretón de los Herreros 44 Madrid Community of Madrid 28003 ESP,Madrid,Community of Madrid,28003,40.43908190000001,-3.6956672,ChIJ79n37fEoQg0Rzi7HDdd8pwQ
